irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
524162|NEWHM : 2015.H51|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc shell|clam|Spineless|This is the shell of a Giant Clam, the largest species of bivalve (a type of shellfish) in the world growing up to one metre in size. Like all clams, the giant clam is a filter feeder taking tiny particles of food from the water. Algae, tiny single-celled plants, also grow in the clam?s flesh and produce nutrients which the clam can use.|Giant Clam shell|Tridacna gigas : : : :|||Australasia, Australia, Great Barrier Reef|||||||||Shell has been cleaned|5
20690|NEWHM : T0003|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc, mollusc|||A snail shell collected near Galera, on Russell Island in the Solomon Islands - a group of islands in the western Pacific. Many of the animal species found here, including snails, are found on only one island in the group. However, this species of snail is found across the whole island group, and also in Papua New Guinea and Australia. It has a very variable pattern of markings on its shell.||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Russel Island, Galera||type||||||||2
20704|NEWHM : T0017|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Florida Island||type||||||||3
20706|NEWHM : T0019|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Florida Island||types? figured spec t xx fig 5||||||||2
20725|NEWHM : T0038|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Guadalcanar||type||||||||2
20739|NEWHM : T0052|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||This species of snail is native to the island of Santa Isabel in the Solomon Islands, a group of islands in the western Pacific region near Papua New Guinea. Like many of the animal species native to the Solomons, this snail is found on only a single island in the group.||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Santa Isabel Island||type||||||||2
20749|NEWHM : T0062|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Pacific Ocean, Archipelago, Louisiade||type||||||||2
20750|NEWHM : T0063|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Ysabel Island||type||||||||2
20752|NEWHM : T0065|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||These shells come from a species of snail that lives on the island of Guadalcanal in the Solomon Islands. The Solomons are a large group of islands in the tropical western Pacific. They are home to a very diverse group of animals, including many species of snail. These are some of the many snail shells collected from the Solomon Islands by a Newcastle shell collector, George French Angas, in the mid 19th century||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Guadalcanal Island||type||||||||2
20755|NEWHM : T0068|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||This snail is native to the island of Simbo, a small volcanic island in the Solomon Islands. These shells were collected from the island in the 19th century by George French Angas, who travelled throughout the Pacific islands collecting shells. They were later donated to the Hancock.||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Eddystone Island||type||||||||5
20762|NEWHM : T0075|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Ysabel Island||type||||||||2
20771|NEWHM : T0084|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||This is the shell of a snail that is found in North Western Australia. It was collected in the 19th century by a George French Angas, a man from Newcastle who travelled throughout the Pacific region collecting shells. It is the type specimen for this snail - the specimen that was used to first identify the species.||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Australia, North West Australia||type||||||||2
20833|NEWHM : T0146|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Malanta Island||type||||||||2
20838|NEWHM : T0151|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Bougainville and Stephen Island||type||||||||2
20844|NEWHM : T0157|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||These shells belong to a small snail from Australia. It lives in the leaf litter of forest areas, feeding on a variety of different plants. They are the type specimens - the shells that were first used to identify the species. They were collected near Port Dennyson in the northern Australian state of Queensland.||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Australasia, Australia, Queensland, Port Denison||type||||||||2
20883|NEWHM : T0196|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||These shells are from the collection of George French Angas (1822-1886), a Newcastle man who travelled through Australia. Although best known as an artist and author, Angas also built up a shell collection. They are type specimens (the specimens used when the species was first described) of Helix ambrosia, a land snail from the Solomon Islands.||Mollusca & Gastropoda & Stylommatophora & Helicidae : : : : Mollusca|Angas, Mr George French||Solomon Islands, Santa Isabel Island||type||||||||2
46086|NEWHM : 1993.H290|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|two legs missing|1|butterfly|||This dark coloured birdwing is found on the Tanimbar Islands, a small group of islands in the Timor Sea between East Timor and Australia. The large female has very pale forewings. Like most birdwing butterflies, this species lives in moist tropical rainforests. Its caterpillars feed on Aristolochia plants.||Troides haliphron ikarus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Indonesia, Tanimbar (= Tenimber) Islands||||||adult|Herbert Eltringham Collection|||1
46425|NEWHM : 1995.H929|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|three legs missing|1|butterfly|||This species is found in The Philippines. It is very widespread and is the most common birdwing butterfly in the country. Unlike many birdwing butterflies, Troides rhadamanthus has persisted in many areas even after the clearance of the forests. It's caterpillars feed on the foliage of Aristolochia plants. This specimen was originally part of the butterfly collection of J.J. Joicey, who had a large collection of birdwing butterflies at his private museum, the Hill Museum, in Surrey.||Troides rhadamantus rhadamantus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Philippines||||1||adult|J.J. Joicey Collection|||1
46494|NEWHM : 1995.H1960|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|only pieces present|1|butterfly|||||Arthropoda & Insecta & & : : : : Arthropoda|||||||||adult|J.J. Joicey Collection|||1
195689|NEWHM : 00663|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & & & : : : : Mollusca|Temperley, Mr G. W.|1934|UK, England, Co. Durham (NE England), Butterby Marsh|||||||Amalgamated Collection|||1
195692|NEWHM : 00666|Natural Sciences|Invertebrate Zoology|Molluscs||13|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Berkshire (SE England), Kintbury|Kent and Avon Canal||||||Amalgamated Collection|||1
195694|NEWHM : 00668|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Hampshire (SE England), Whitchurch|Test, River||||||Amalgamated Collection|||1
195698|NEWHM : 00672|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Oxfordshire (SE England), Oxford|Lea, River||||||Amalgamated Collection|||1
195699|NEWHM : 00673|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Greater Manchester, Marple|Marple Canal||||||Amalgamated Collection|||1
195700|NEWHM : 00674|Natural Sciences|Invertebrate Zoology|Molluscs||8|mollusc|||||Mollusca & & & : : : : Mollusca|Leckenby, J. Esquire||UK, England, North Yorkshire (NE England), Scarborough|||||||Amalgamated Collection|||1
195702|NEWHM : 00676|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca||20/03/1910|UK, England, Tyne and Wear (NE England), Callerton|||||||Amalgamated Collection|||1
195705|NEWHM : 00679|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||||Mollusca & & & : : : : Mollusca|Oliver, A. M.|1918|UK, England, Tyne and Wear (NE England), Brenkley|||||||Amalgamated Collection|||1
195728|NEWHM : 00702|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|Choules, A.||UK, England, Kent (SE England), Acton|||||||Amalgamated Collection|||1
195729|NEWHM : 00703|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & & & : : : : Mollusca|Thompson, W.||Europe, Ireland|||||||Amalgamated Collection|||1
195730|NEWHM : 00704|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & & & : : : : Mollusca|Bean, W.||Europe, Ireland|||||||Amalgamated Collection|||1
195796|NEWHM : 00770|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|Blackburn, Reverend E. P.|1932-06-|UK, England, Co. Durham (NE England), Morden Carr|||||||Amalgamated Collection|||1
195798|NEWHM : 00772|Natural Sciences|Invertebrate Zoology|Molluscs||11|mollusc|||||Mollusca & & & : : : : Mollusca|Bolam, George||UK, England, Lincolnshire (Midland England)|||||||Amalgamated Collection|||1
195800|NEWHM : 00774|Natural Sciences|Invertebrate Zoology|Molluscs||8|mollusc|||||Mollusca & & & : : : : Mollusca|Blackburn, Reverend E. P.|02/09/1933|UK, England, Co. Durham (NE England), Morden Carr|||||||Amalgamated Collection|||1
195801|NEWHM : 00775|Natural Sciences|Invertebrate Zoology|Molluscs||8|mollusc|||||Mollusca & & & : : : : Mollusca||1910-07-|UK, England, Northumberland (NE England), Druridge Bay (stream)|||||||Amalgamated Collection|||1
195802|NEWHM : 00776|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Hampshire (SE England), Whitchurch|Test, River||||||Amalgamated Collection|||1
195806|NEWHM : 00780|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|Mailes, Geo||UK, England, Northumberland (NE England), Prestwick Carr|||||||Amalgamated Collection|||1
195810|NEWHM : 00784|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca||1910-03-|UK, England, Greater Manchester, Compstall, Springwood (pond)|||||||Amalgamated Collection|||1
195817|NEWHM : 00791|Natural Sciences|Invertebrate Zoology|Molluscs||16|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England)|Whitley Quarry||||||Amalgamated Collection|||1
195818|NEWHM : 00792|Natural Sciences|Invertebrate Zoology|Molluscs||11|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England)|Marden||||||Amalgamated Collection|||1
195820|NEWHM : 00794|Natural Sciences|Invertebrate Zoology|Molluscs||13|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England)|Marden||||||Amalgamated Collection|||1
195822|NEWHM : 00796|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||||Mollusca & & & : : : : Mollusca|Oliver, A. M.|1912|UK, England, Northumberland (NE England), Prestwick Carr|||||||Amalgamated Collection|||1
195824|NEWHM : 00798|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|Oliver, A. M.|1910-07-|UK, England, Northumberland (NE England), Morpeth, Warkworth (nr.)|Coquet, River||||||Amalgamated Collection|||1
195826|NEWHM : 00800|Natural Sciences|Invertebrate Zoology|Molluscs||14|mollusc|||||Mollusca & & & : : : : Mollusca|Norman, Reverend A. M.||UK, England, Leicestershire (Midland England), Kibworth|||||||Amalgamated Collection|||1
195830|NEWHM : 00804|Natural Sciences|Invertebrate Zoology|Molluscs||73|mollusc|||||Mollusca & & & : : : : Mollusca|Blackburn, Reverend E. P.|1935-08-|UK, England, Tyne and Wear (NE England), Jesmond Dene|||||||Amalgamated Collection|||1
195834|NEWHM : 00808|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|Blackburn, Reverend E. P.|1931|UK, England, Co. Durham (NE England), Butterby Marsh, Morden Carr|||||||Amalgamated Collection|||1
195901|NEWHM : 00875|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Hampshire (SE England), Horsebridge|Test, River||||||Amalgamated Collection|||1
195904|NEWHM : 00878|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Nicol, W.||[irn: 48704]|||||||Amalgamated Collection|||1
195911|NEWHM : 00885|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Bolam, George|1889|UK, Scotland, Berwickshire (Scotland), Tillmouth|Tweed, River||||||Amalgamated Collection|||1
196052|NEWHM : 01026|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||Chitons are a type of mollusc often found on the seashore in the intertidal zone. Instead of having a single shell they have eight separate shell plates. This allows them to be much more flexible than other shellfish, and they cling tightly to the surface as they creep slowly across rocks, grazing on algae and microorganisms. Their head is hidden on the underside of their body. They are usually most active at night or when the tide is high.|Chiton|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland Coast|||||||Amalgamated Collection|||1
196183|NEWHM : 01157|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||This species is a small and colourful gastropod snail. It grows up to about 3cm high. It grazes on algae and can be found on seaweed covered rocks from the shoreline down to depths of about 300m in offshore waters. The body of the snail is often very colourful, and can be flecked with red, purple or yellow.|Painted Top Shell|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland Coast|||||||Amalgamated Collection|||1
196557|NEWHM : 01531|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, Scotland, Strathclyde (Scotland), Cumbrae|||||||Amalgamated Collection|||1
196558|NEWHM : 01532|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.|1901|UK, England, North Yorkshire (NE England), Sandsend|||||||Amalgamated Collection|||1
196559|NEWHM : 01533|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.|1901|UK, England, Tyne and Wear (NE England), North Shields, Cullercoats|||||||Amalgamated Collection|||1
196560|NEWHM : 01534|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca||1911|UK, England, Northumberland (NE England), Bamburgh|||||||Amalgamated Collection|||1
196563|NEWHM : 01537|Natural Sciences|Invertebrate Zoology|Molluscs||12|mollusc|||||Mollusca & & & : : : : Mollusca|Barlee, G.||UK, Channel Islands, Guernsey|||||||Amalgamated Collection|||1
196564|NEWHM : 01538|Natural Sciences|Invertebrate Zoology|Molluscs||12|mollusc|||||Mollusca & & & : : : : Mollusca|Barlee, G.||UK, Scotland, Shetlands (Scotland)|||||||Amalgamated Collection|||1
196565|NEWHM : 01539|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, Scotland, Dumfries and Galloway (Scotland), Loch Ryan|||||||Amalgamated Collection|||1
196566|NEWHM : 01540|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, England, Merseyside, Southport|||||||Amalgamated Collection|||1
196568|NEWHM : 01542|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, Scotland, Fife, Firth of Forth, Burnt Island|||||||Amalgamated Collection|||1
196569|NEWHM : 01543|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||Europe, Ireland, Cushendun|||||||Amalgamated Collection|||1
196570|NEWHM : 01544|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, Scotland, Strathclyde (Scotland), Oban|||||||Amalgamated Collection|||1
196572|NEWHM : 01546|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, England, Northumberland Coast|||||||Amalgamated Collection|||1
197029|NEWHM : 2003.H2620|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||The Green Sea Urchin is found amongst rocks and seaweed on the lower shore. It is generally green in colour and covered in short purple tipped spines. Large specimens can grow up to 6cm across, but is generally much smaller than this. It feeds on a variety of animals and plants on the shore. It is also an important grazing animal, controlling the growth of seaweed. The test, which is the shell-like exoskeleton, is often washed up on the beach.|Green Sea Urchin|echinoidea & & Psammechinus miliaris : : : : Echinodermata|||[irn: 48888]|||||||Amalgamated Collection|||1
197030|NEWHM : 2003.H2621|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||This is one of the largest brittlestars found in British waters. It prefers rocky and stony places on the coast. It varies in colour from dark grey or brown to red, yellow and sometimes white. It often has alternating bands of colour on it's arms. It is a scavenger and feeds on decaying plant and animal remains. In deeper water the brittlestars often gather together into vast colonies called 'brittlestar beds'.|Common Brittlestar|Ophiuroidea & Ophiothricidae & Ophiothrix fragilis : : : : Echinodermata|||[irn: 48888]|||||||Amalgamated Collection|||1
197031|NEWHM : 2003.H2622|Natural Sciences|Invertebrate Zoology|Molluscs||3|echinoderm|||Asterina gibbosa is a small starfish with five short arms. It scavenges for food amongst rocks and seaweed, eating both plant and animal matter and even other, smaller, starfish. Like all starfish, it walks on hundreds of tiny tube feet, appearing to glide over the surface as it moves. When it finds something edible it pushes its stomach out through its mouth and digests the food externally before moving on.|Cushion Star|Asteroidea & & Asterina gibbosa : : : : Echinodermata|||[irn: 48888]|||||||Amalgamated Collection|||1
197540|NEWHM : 02488|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||The Prickly cockle is a large species that lives in shallow water all around the British coast. Unlike many coastal shellfish, it doesn't bury itself deep in the sand, and lives just beneath the surface, where it filters food particles out of the water. The Prickly Cockle can jump to escape from predators using it's large muscular foot. This can be rapidly extended to propel the animal up to 20 cm across the surface.|Prickly Cockle|Mollusca & & & : : : : Mollusca|A.H.K.|1865|UK, England, Northumberland (NE England), Newbiggin|||||||Amalgamated Collection|||2
197732|NEWHM : 02680|Natural Sciences|Invertebrate Zoology|Molluscs||14|mollusc|||The Thin Tellin is a small bivalve that is found in coastal areas throughout Europe. It is particularly common in estuaries. It prefers sandy areas with lots of wave action to stir up the sediment that it feeds on. It's thin and delicate shell is glossy and often colourful, ranging from pink to yellow and brown. This species is a popular shellfish for eating throughout the Mediterranean.|Thin Tellin|Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, England, Northumberland Coast|||||||Amalgamated Collection|||3
197771|NEWHM : 02720|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||This species is common in coastal sand and mudflats. It burrows to a depth of about 20cm below the surface and is often found in estuaries. It feeds by extending a long siphon up to the surface of the seabed. It sucks in seawater and filters out the organic particles in it. The siphon often extends above the surface, and is sometimes nipped off by crabs and passing fish. However, the shellfish can re-grow it in a just few days.|Peppery Furrow Shell|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Berwick upon Tweed, Holy Island|||||||Amalgamated Collection|||2
197930|NEWHM : 02879|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Alder, J.||UK, Scotland, Strathclyde (Scotland), Isles of Bute|||||||Amalgamated Collection|||1
197931|NEWHM : 02880|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||This species of bivalve lives in deep, cold water throughout the North Sea, The North Atlantic and the Arctic. It can grow to large sizes. Specimens from the Bering Sea in the Canadian Arctic grow up to 18 cm long. Like most bivalves this species lives buried in the seabed and feeds by filtering organic particles out of the water. This specimen was collected in deep water offshore of the river Tyne.||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England)|Tyne, River (off Tyne)||||||Amalgamated Collection|||1
197938|NEWHM : 02887|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Lloyd, Dr||Europe, Ireland, Dublin (nr.), Malahide|||||||Amalgamated Collection|||1
197942|NEWHM : 02891|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|Oliver, A. M.||UK, England, Merseyside, Southport|||||||Amalgamated Collection|||1
198046|NEWHM : 02995|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||This shell belongs to a species of whelk. It is found in deep cold waters throughout the North Sea, north Atlantic and the Arctic Sea. Specimens have been collected off the coast of Norway, Iceland, Greenland and islands in the Canadian arctic. This specimen was collected at sea about 130 miles north east of Newcastle. It lives at a wide range of depths, from less than 20m to over 450m, and grows to about 10cm long.||Mollusca & & & : : : : Mollusca|Lebour, M. V.||[irn: 48888]|Tyne, River (120-139 miles east by north of)||||||Amalgamated Collection|||1
198047|NEWHM : 02996|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||The Red Whelk is common at scattered sites around the northern British Isles. It is a large species that lives in shallow waters just offshore. It's shell is often washed up on the beach. It looks very similar to the larger common whelk, but unlike this species it cannot be eaten. Because this species prefers cooler conditions, there is some concern that climate change could affect the abundance of this species in British waters.|Red Whelk|Mollusca & & & : : : : Mollusca|Howse, W. R.||UK, England, Northumberland (NE England), Newbiggin|||||||Amalgamated Collection|||1
198077|NEWHM : 03026|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||The Black Clam is a large bivalve mollusc that is found throughout the arctic, European waters and the Atlantic coast of North America. It burrows into soft sand and mud. It is slow growing and some individuals live for over 100 years. The clam is preyed on by starfish and also the Wolf fish, a species with jaws strong enough to crack open it's thick shell. Several thousand tons are also fished annually in North America for human consumption.|Black Clam|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Newbiggin|||||||Amalgamated Collection|||1
198091|NEWHM : 03040|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||This large species of mussel is found throughout Europe where they are native to slow flowing rivers, lakes and streams. They are particularly common in canals. They feed mainly on sediment and organic particles in the water. They can grow to about 10 centimetres long. Freshwater mussels produce parasitic larvae called glochidia that can swim. These larvae burrow into the flesh of passing fish, where they live for a few weeks before dropping off and growing into an adult.|Swan Mussel|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Prestwick Carr|||||||Amalgamated Collection|||1
198417|NEWHM : 03380|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||This species lives in fast flowing rivers and streams throughout Europe and North America. It has a strange life cycle. When the larvae hatch they can swim, and attach themselves to the gills of fish. After a year they drop off and settle onto the river bed where they grow into adults. They can live for over 100 years and don't start to reproduce until they are 12 years old. Unfortunately they are threatened with extinction, mainly due to pollution.|Freshwater Pearl Mussel|Mollusca & Pelecypoda & & : : : : Mollusca||1867-02-16|UK, England, Northumberland (NE England)|Rede, River||||||Campbell Collection|||1
199138|NEWHM : 04250|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||This species is found throughout Britain except for parts of northern Scotland. It lives in a variety of habitats but prefers dryer conditions. It is common on sand dunes. The shell of this species has a very variable colour pattern ranging from almost black to white and sometimes has dark or pale stripes. Snails with stripes are more common in grassy areas where their markings give them camouflage, whereas snails without stripes tend to be more common in woodland areas.|Grove Snail|Mollusca & & & : : : : Mollusca|Temperley, Mr G. W.|29/08/1929|UK, England, Northumberland (NE England), Newbiggin by the Sea|||||||Temperley Collection|||3
199310|NEWHM : 04422|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||This is one of the most familiar seashore animals. It can be found all around the British coast. At low tide, they are often seen attached to rocks and stones, or feeding in rock pools on green seaweed and micro-organisms. They form an important source of food for larger animals such as crabs. As its name suggests, in some areas this species was traditionally collected by hand for food.|Edible Periwinkle|Mollusca & Gastropoda & & : : : : Mollusca|Temperley, Mr G. W.|10/07/1908|UK, England, Northumberland (NE England), Newbiggin|||||||Temperley Collection|||2
199587|NEWHM : 04725|Natural Sciences|Invertebrate Zoology|Molluscs||7|mollusc|||||Mollusca & & & : : : : Mollusca|Blackburn, Reverend E. P.|09/06/1932|UK, England, Northumberland (NE England), Craster, Dunstanborough|Dunstanborough Castle (moat)||||||Amalgamated Collection|||1
199616|NEWHM : 04754|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Cocks, W. P. Esquire||UK, England, Cornwall (SW England), Falmouth|||||||Amalgamated Collection|||1
199819|NEWHM : 04959|Natural Sciences|Invertebrate Zoology|Molluscs||21|mollusc|||The mussel is a well-known animal found all along Britain's coast. The mussel lives in large colonies, called beds. Smaller clusters of mussels can often also be found on rocks along the shore. They attach themselves to the surface of the rock by tough, fibrous byssus threads which can withstand strong waves. Mussels are filter feeders, so tend to live in areas where the water contains lots of silt.|Common Mussel|Mollusca & Pelecypoda & & : : : : Mollusca|Goddard, Mr|17/08/1923|UK, England, Tyne and Wear (NE England), Sunderland, Roker|||||||Goddard Collection|||1
200304|NEWHM : 05567|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca||1921|UK, England, Northumberland (NE England), Middleton, Ross|||||||Amalgamated Collection|||1
200315|NEWHM : 2002.H3332|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is a very adaptable species native to upland regions of South East Asia from India to Singapore. It occurs very locally, but can be extremely common in those areas, and thrives in a wide variety of environments. The caterpillars feed on several species of Fig tree as well as the Kalios tree, Streblus asper, and the Indian Plum tree, Flacourtia rukam.|Blue-branded King Crow|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1879-06-|Burma, Moulmein (nr.), Salween Park|||||||Adamson Collection|||1
200316|NEWHM : 2002.H3333|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species lives in South East Asia from Bengal in India to Sulawesi in Indonesia. It is a widespread member of the Milkweed butterfly family, which also contains the familiar orange and black American Monarch. It can be found in mature rainforest, coastal mangrove forests and also in cleared areas where the forest is regenerating. It is very distasteful to predators - the caterpillars feed on Billygoat Weed, Ageratum conyzoides and other weedy plants such as the creeper Raphistemma pulchellum.|Black-veined Tiger|Arthropoda & Insecta & Lepidoptera & Danadae : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
