irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
85138|NEWHM : G49.79|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Specimen of a fossil bivalve (mussel), Gervillella sublanceolata, collected from the Tardefurcata Zone = Fissicostatus Zone, Lower Greensand Group of Early Cretaceous, Early Aptian - Albian age from Atherfield, Isle of Wight, Hampshire (SE England).|The smooth, biconvex (two outward curving) shells of this mussel are of equal size. It lived attached to the sea floor or other mussels by a bunch of strong threads known as a byssus. Gervillella lived in a shallow, warm, tropical sea and fed on microscopic food particles that it filtered out of the sea water.|Cretaceous (Early) & Aptian - Albian (Early) / 107 - 121 my|Tardefurcata Zone = Fissicostatus Zone|Greensand Group|gervillella sublanceolata, Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||||UK, England, Hampshire (SE England), Isle of Wight, Atherfield|||||||||1
85179|NEWHM : G50.19|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Syringopora sp., collected from unspecified rocks of Devonian (?) age. Collected by N.C. Cookson, 1874.|Syringopora was a colonial coral, which consisted of many coral animals (polyps) living together. The polyps looked a bit like small sea anemones, each one living in a separate tube (called a corallite) made of the mineral calcite, which were joined together to form a colony. Corals typically live in warm, clear shallow water, forming a reef, similar to the modern Great Barrier Reef off the coast of Australia. This coral is now extinct.|Devonian (?) / 362 - 418 my|||, syringopora sp., Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Cookson, N. C.|1874|no locality data|||||||||1
85405|NEWHM : G52.46|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|3|fossil brachiopod||Meristina obtusa, collected from the Much Wenlock Limestone Formation of Silurian, Wenlock, Homerian age from Dudley, West Midlands (Midland England). Collected by Emma Smith.|The photograph shows two views of a complete brachiopod (lamp shell). To the left is a view of the front of the shell. On the right is a side view showing more clearly the two halves of the shell joined together. The shell protected the soft parts of the animal from predation. Brachiopods were attached to the seabed by a stalk (called a pedicle). They fed by filtering particles of food from the sea water.|Silurian & Wenlock & Homerian / 423 - 428 my||Much Wenlock Limestone Formation|Lamp Shell, meristina obtusa (j. sowerby), Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||Smith, Emma||UK, England, West Midlands (Midland England), Dudley|||||||||1
85425|NEWHM : G52.66|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Kodonophyllum truncatum, collected from the Much Wenlock Limestone Formation (?) of Silurian, Wenlock, Homerian age from Dudley, West Midlands (Midland England). Collected by Emma Smith.|Take an ice-cream cornet and bend it slightly. Next, push the pointed end into the seabed and place a sea anemone in the top. This will then give you some idea of what these fossil corals might have looked like when alive. There were hundreds of different kinds of coral living in the tropical Silurian sea which must have made the seabed very colourful.|Silurian & Wenlock & Homerian / 423 - 428 my||Much Wenlock Limestone Formation (?)|, kodonophyllum truncatum (linne), Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Smith, Emma||UK, England, West Midlands (Midland England), Dudley|||||||||1
85428|NEWHM : G52.69|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Thamnopora cristata, collected from the Much Wenlock Limestone Formation (?) of Silurian, Wenlock, Homerian age from Dudley, West Midlands (Midland England).|Silurian corals, like their present day descendants, show many different growth forms. Some grew in large colonies and formed cushion-shaped mounds. Others grew solitary cone-shaped skeletons. Thamnopora is an example of a colonial coral which grew branch-like skeletons. These were small fragile corals and may have lived in the more sheltered parts of the Silurian reef.|Silurian & Wenlock & Homerian / 423 - 428 my||Much Wenlock Limestone Formation (?)|, thamnopora cristata (blumenbach), Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||UK, England, West Midlands (Midland England), Dudley|||||||||1
85432|NEWHM : G52.73|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|3|fossil coral||Specimen of a fossil coral, Thecia swinderniana, collected from the Much Wenlock Limestone Formation (?) of Silurian, Wenlock, Homerian age from Dudley, West Midlands (Midland England).|In life, the surface of this fossil coral would have been covered with hundreds of coral polyps. These must have made the Silurian seabed blaze with patches of vivid colour. When the coral polyps died, their soft remains decayed away. Only the hard calcium carbonate skeleton remained to become fossilised and form part of the limestone rocks that underlie much of the town of Dudley.|Silurian & Wenlock & Homerian / 423 - 428 my||Much Wenlock Limestone Formation (?)|, thecia swinderniana (goldfuss), Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||UK, England, West Midlands (Midland England), Dudley|||||||||1
85769|NEWHM : G56.28|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil nautiloid||Nautiloid||Carboniferous||Coal Measures Group|, , Animalia Invertebrata Mollusca Cephalopoda Nautiloidea|Animalia & Invertebrata & Mollusca & Cephalopoda & Nautiloidea : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Wemyss (east)|||||||||1
85770|NEWHM : G56.29|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil goniatite||Goniatite||Carboniferous||Coal Measures Group|nomismoceras rotiforme (j. phillips), Ammonite|Animalia & Invertebrata & Mollusca & Cephalopoda & Ammonoidea : : : Cephalopoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), East Wemyss|||||||||1
85771|NEWHM : G56.30|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil goniatite||Goniatite||Carboniferous||Coal Measures Group|nomismoceras rotiforme (j. phillips), Ammonite|Animalia & Invertebrata & Mollusca & Cephalopoda & Ammonoidea : : : Cephalopoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Wemyss (east), Curbiny Pond (nr.)|||||||||1
86182|NEWHM : G62.47|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|foraminifera||Foraminifera||Carboniferous||Four Fathom Limestone|, saccamina fusulinaformis, Protista Foraminifera|Protista & Foraminifera : : : :||Brady, H. B.||UK, England, Northumberland (NE England), Newbrough|||||||||1
86183|NEWHM : G62.48|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|foraminifera||Foraminifera||Carboniferous||Carboniferous Limestone|, saccamina fusulinaformis, Protista Foraminifera|Protista & Foraminifera : : : :||Smith, Emma||Metsheaugh|||||||||1
86184|NEWHM : G62.49|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|foraminifera||Foraminifera||Carboniferous||Carboniferous Limestone|, saccamina fusulinaformis, Protista Foraminifera|Protista & Foraminifera : : : :||Trevelyan, Sir W. C.||UK, England, Northumberland, Little Harle, Wallington (between)|||||||||1
86185|NEWHM : G62.50|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|foraminifera||Foraminifera||Carboniferous||Carboniferous Limestone|, , Protista Foraminifera|Protista & Foraminifera : : : :||Smith, Emma||UK, England, Northumberland (NE England), Newbrough|||||||||1
86186|NEWHM : G62.51|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|foraminifera||Foraminifera||Carboniferous||Carboniferous Limestone|, saccamina fusulinaformis, Protista Foraminifera|Protista & Foraminifera : : : :||Trevelyan, Sir W. C.||UK, England, Northumberland (NE England), Cambo (nr.), Elf Hills|||||||||1
86187|NEWHM : G62.52|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|foraminifera||Foraminifera||Carboniferous||Carboniferous Limestone|, saccamina fusulinaformis, Protista Foraminifera|Protista & Foraminifera : : : :||N.H.S.||UK, England, Northumberland (NE England), Cambo (nr.), Elf Hills|||||||||1
86211|NEWHM : G62.76|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Gastropod||Carboniferous||Carboniferous Limestone|loxonema sp., Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Trevelyan, Sir W. C.||UK, England, Northumberland, Cambo (nr.)|||||||||1
86213|NEWHM : G62.78|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Gastropod||Carboniferous||Carboniferous Limestone|straparollus sp., Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Trevelyan, Sir W. C.||Tournat|||||||||1
86214|NEWHM : G62.79|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Gastropod||Carboniferous||Carboniferous Limestone|bellerophon sp., Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Trevelyan, Sir W. C.||Otterburn|||||||||1
86228|NEWHM : G65.07|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Fife (Scotland)||Carboniferous|Zone 7|Calciferous Sandstone Series|Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Pittenweem|||||||||1
86229|NEWHM : G65.08|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Fife (Scotland)||Carboniferous|Zone 5|Calciferous Sandstone Series|Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Pittenweem|||||||||1
86230|NEWHM : G65.09|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod|Unknown|Brachiopod, Lamp Shell||Carboniferous|Zone 5|Calciferous Sandstone Series|Lamp Shell, , Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Pittenweem|||||||||1
86232|NEWHM : G65.11|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Fife (Scotland)||Carboniferous||Calciferous Sandstone Series|aviculopecten granosus (carrick), Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.|1876|UK, Scotland, Fife (Scotland), Pittenweem|||||||||1
86233|NEWHM : G65.12|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod|Unknown|Brachiopod, Lamp Shell||Carboniferous|Zone 5|Calciferous Sandstone Series|Lamp Shell, , Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Pittenweem|||||||||1
86234|NEWHM : G65.13|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod|Unknown|Brachiopod, Lamp Shell||Carboniferous|Zone 5|Calciferous Sandstone Series|Lamp Shell, , Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Pittenweem|||||||||1
86238|NEWHM : G65.18|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Lady Bank (nr.), Fife (Scotland)||Carboniferous||Calciferous Sandstone Series|myalina sp., Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Lady Bank (nr.), Pitlessie|||||||||1
86240|NEWHM : G65.20|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Methil (west of)||Carboniferous||Coal Measures Group (Upper) & Rich Ironstone|carbonicola rankiniania, Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.|1876|Methil (west of)|||||||||1
86241|NEWHM : G65.21|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Cost Farm||Carboniferous||Calciferous Sandstone Series|myalina sp., Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||Cost Farm|||||||||1
86242|NEWHM : G65.22|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod|Unknown|Brachiopod, Lamp Shell||Carboniferous||Calciferous Sandstone Series|Lamp Shell, Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||Kirkby, J. W.||Stillenans|||||||||1
86243|NEWHM : G65.23|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod|Unknown|Brachiopod, Lamp Shell||Carboniferous||Calciferous Sandstone Series|Lamp Shell, antiquatonia hindi (muir-wood), Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||Kirkby, J. W.||Stillenans|||||||||1
86244|NEWHM : G65.24|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil annelid||Worm||Carboniferous||Calciferous Sandstone Series (?) & No. 6 Limestone|Worm, spirorbis helicteres (salter), Animalia Invertebrata Vermes Polychaetae|Animalia & Invertebrata & Vermes & Polychaetae : : : : Annelida||Kirkby, J. W.|1876|Randal Crag|||||||||1
86247|NEWHM : G65.27|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil annelid||With myalina.||Carboniferous||Calciferous Sandstone Series (?) & No. 4 Limestone|Worm, spirorbis sp. myalina, Animalia Invertebrata Vermes Polychaetae|Animalia & Invertebrata & Vermes & Polychaetae : : : : Annelida||Kirkby, J. W.|1876|UK, Scotland, Fife (Scotland), Kingsbarns (nr.), Randerston Castle|||||||||1
86249|NEWHM : G65.29|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Boarhills, Fife (Scotland)||Carboniferous||Calciferous Sandstone Series|schizodus sp., Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Boarhills, Craig Hartle (nr.)|||||||||1
86252|NEWHM : G65.32|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Fife (Scotland)||Carboniferous||Calciferous Sandstone Series|sanguinolites plicatus (phil), Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), St. Monan's|||||||||1
86253|NEWHM : G65.33|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Kingsbarns (nr.), Fife (Scotland)||Carboniferous||Calciferous Sandstone Series (?) & No. 5 Limestone|Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kingsbarns (nr.), Randerston|||||||||1
86256|NEWHM : G65.36|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Woodbank, Fife (Scotland)||Carboniferous||Coal Measures Group|anthracosia robusta, Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Woodbank|Cameron Colliery||||||||1
86259|NEWHM : G65.39|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Fife (Scotland)||Carboniferous||Coal Measures Group & Bed 35 (above)|anthracomya sp., Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Methil|||||||||1
86274|NEWHM : G65.54|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Gastropod||Carboniferous (Early)|||bellerophon dumoutii (d'orb), Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kennoway (nr.), Kennoway Den|||||||||1
86275|NEWHM : G65.55|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Pachicad||Carboniferous (Early)||2 Foot Limestone|nucula gibbosa (fleming), Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||Pachicad|||||||||1
86276|NEWHM : G65.56|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Gastropod||Carboniferous (Early)|||pleurotomaria frenoyana (de kon), Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kennoway (nr.), Kennoway Den|||||||||1
86277|NEWHM : G65.57|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil goniatite||Goniatite||Carboniferous (Early)|||, goniatites mutabilis, Animalia Invertebrata Mollusca Cephalopoda|Animalia & Invertebrata & Mollusca & Cephalopoda : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kennoway (nr.), Kennoway Den|||||||||1
86278|NEWHM : G65.58|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil nautiloid||Nautiloid||Carboniferous (Early)|||, orthoceras sicatulan, Animalia Invertebrata Mollusca Cephalopoda Nautiloidea|Animalia & Invertebrata & Mollusca & Cephalopoda & Nautiloidea : : : :||Kirkby||UK, Scotland, Fife (Scotland), Kennoway (nr.), Kennoway Den|||||||||1
86279|NEWHM : G65.59|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Gastropod||Carboniferous (Early)|||pleurotomaria contraria, Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kennoway (nr.), Kennoway Den|||||||||1
86291|NEWHM : G65.72|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Ayrshire (Scotland)||Carboniferous||Calciferous Sandstone Series|anthracosia sp., Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Ayrshire (Scotland), Kilwinning|||||||||1
86292|NEWHM : G65.73|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Fife (Scotland)||Carboniferous|Zone 1|Calciferous Sandstone Series|edmondia rudis, Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Pittenweem (west of)|||||||||1
86293|NEWHM : G65.74|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from Fife (Scotland)||Carboniferous||Calciferous Sandstone Series|Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Pittenweem (west of)|||||||||1
86294|NEWHM : G65.75|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil nautiloid||Nautiloid||Carboniferous||Calciferous Sandstone Series|, nautilus subsilcatus, Animalia Invertebrata Mollusca Cephalopoda Nautiloidea|Animalia & Invertebrata & Mollusca & Cephalopoda & Nautiloidea : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Pittenweem Coal Farm (west of)|||||||||1
86309|NEWHM : G65.90|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|2|fossil gastropod||Two pieces of red-grey limestone one with a small gastropod circled in blue the other with a few small bivalves? With the collector's original label on newspaper.||Carboniferous & Dinantian & Late Chadian - Mid Brigantian / 328 - 342Ma||Strathclyde Group|macrocheilus striatulatus, Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Anstruther||3||||1.5|||1
86316|NEWHM : G65.97|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod||Lamp Shell||Carboniferous||Calciferous Sandstone Series|Lamp Shell, productus punctatus, Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||Kirkby, J. W.||Coal Farm|||||||||1
86326|NEWHM : G66.06|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bryozoan|Unknown|53.7.||Carboniferous (?)|Zone 8||Sea Mat (or Moss Animal), fenestella berculo, Animalia Invertebrata Bryozoa|Animalia & Invertebrata & Bryozoa : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Billow Ness (west of)|||||||||1
86327|NEWHM : G66.07|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil||Fossil||Carboniferous (?)|Zone 8|Calciferous Sandstone Series (?)|, , Stenoparatumida phill|Stenoparatumida & phill : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Billow Ness (west of)|||||||||1
86328|NEWHM : G66.08|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil annelid||Worm||Carboniferous||Calciferous Sandstone Series & Myalina Bed|Worm, spirorbis sp., Animalia Invertebrata Vermes Polychaetae|Animalia & Invertebrata & Vermes & Polychaetae : : : : Annelida||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kingsbarns (nr.), Randerston Castle|||||||||1
86331|NEWHM : G66.12|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by J.W. Kirkby. Collected from St. Andrews (nr.), Fife (Scotland)||Carboniferous||Calciferous Sandstone Series & Myalina Bed|myalina sp., Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), St. Andrews (nr.), Knock Hill|||||||||1
86334|NEWHM : G66.15|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||53.7.||Carboniferous||Calciferous Sandstone Series|bellerophon decussatus (fleming), Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Crail, Pans (nr.)|||||||||1
86336|NEWHM : G66.17|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod||53.7.||Carboniferous (?)||Schizodus Bed|Lamp Shell, spirorbis globosus, Animalia Invertebrata Vermes Polychaetae|Animalia & Invertebrata & Vermes & Polychaetae : : : : Annelida||||UK, Scotland, Fife (Scotland), Kingsbarns (nr.), Randerston|||||||||1
86466|NEWHM : G67.66|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod||Lamp Shell||Carboniferous (?)|D1 Subzone|Cyrtina Band|Lamp Shell, , Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||Garwood, E. J.||UK, England, Yorkshire (NE England), Horton, Silberdale (east of Pen Y Ghent)|||||||||1
86469|NEWHM : G67.69|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Coral collected by E.J. Garwood. Collected from Storrs Common, Lencrop (nr.)||Carboniferous (?)|D1 Subzone & S Zone Fossil||, , Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Garwood, E. J.||Lencrop (nr.), Storrs Common|||||||||1
86470|NEWHM : G67.70|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod||Lamp Shell|||||Lamp Shell, , Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||||UK, England, Cumbria (NW England), Ravenstonedale|Kirkby Stephen (Road Quarry)||||||||1
86471|NEWHM : G67.71|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Coral collected by E.J. Garwood. Collected from Arnside, Lancashire (NW England)||Carboniferous|C2 Subzone|Carboniferous Limestone|, michelinin grandis, Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Garwood, E. J.||UK, England, Lancashire (NW England), Arnside|||||||||1
86473|NEWHM : G67.73|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Coral collected by E.J. Garwood. Collected from Beckhead Farm, Whitbarrow, Cumbria (NW England)||Carboniferous|C2 Subzone||, , Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Garwood, E. J.||UK, England, Cumbria (NW England), Whitbarrow, Beckhead Farm|||||||||1
86474|NEWHM : G67.74|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Coral collected by E.J. Garwood. Collected from Cumbria (NW England),||Carboniferous & Visean|||, syringopora geniculata, Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Garwood, E. J.||UK, England, Cumbria (NW England)|Meathop Viaduct Section||||||||1
86476|NEWHM : G67.76|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Coral collected by E.J. Garwood. Collected from Dlumpton||Carboniferous||Carboniferous Limestone|, , Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Garwood, E. J.||Dlumpton|||||||||1
86477|NEWHM : G67.77|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Coral collected by E.J. Garwood. Collected from Middleton-in-Teesdale, Co Durham (NE England)||Carboniferous (?)|E2 (?)|Yoredale facies|, syringopora geniculata, Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Garwood, E. J.||UK, England, Co. Durham (NE England), Middleton-in-Teesdale|bottany Quarry||||||||1
86478|NEWHM : G67.78|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod||Lamp Shell||Carboniferous|||Lamp Shell, chonetes sp., Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||Garwood, E. J.||UK, England, Cumbria (NW England), Birkrigg Commom, Guide Post|||||||||1
86480|NEWHM : G67.80|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral|Coral|Coral||Carboniferous||Carboniferous Limestone & Oatmeal Bed|, , Amimalia Invertebrata Coelenterata|Amimalia & Invertebrata & Coelenterata : : : : Coelenterata||Garwood, E. J.||Lucker|||||||||1
86520|NEWHM : G68.25|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil ammonite|Ammonite|Specimen of a fossil ammonite, Palyptychites sp., collected from the Speeton Clay Formation of Early Cretaceous, Late Ryazanian - Albian age from North Yorkshire (NE England).|Ammonites are extinct sea creatures that were similar to octopus and squid, but lived in a coiled shell that provided buoyancy and protection. They were free swimming predators that fed on fish and shrimps. Some also fed on animals that lived on the sea floor. They swam by jet propulsion, forcing water out of their body which pushed them in the opposite direction through the water. The original shell of this ammonite has been well preserved in soft clay.|Cretaceous (Early) & Ryazanian (Late) - Albian (Late) / 98.8 - 142 my||Speeton Clay Formation|palyptychites sp., Ammonite|Animalia & Invertebrata & Mollusca & Cephalopoda & Ammonoidea : : : Cephalopoda : Mollusca||||UK, England, North Yorkshire|||||||||1
