irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
77341|NEWHM : 2004.H85|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|10|fossil crinoid||Specimens of fossil crinoid, sea lily stems, St Cuthbert's Beads, collected from unspecified rocks of Carboniferous age.|These small, bead-like fossils are parts of the broken-up stems of crinoids (sea lilies), known as ossicles. They are also called St. Cuthbert's beads in many parts of England. St. Cuthbert spent many years on Lindisfarne (Holy Island), off the coast of north Northumberland. These fossils are found on the beach opposite St. Cuthbert's Isle. The legend of threading the fossils as rosary beads comes from Lindisfarne.|Carboniferous / 290 - 362 my|||Sea Lily, St Cuthbert's Beads, Crinoidea|Crinoidea : : : : Echinodermata|2004-02-|||no locality data|||||||||1
77349|NEWHM : 2004.H98|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil ammonite|Ammonite|Specimen of a fossil ammonite, unidentified, collected from unspecified rocks of Jurassic (?) age.|This ammonite has been cut in half and polished, so that you can see what the inside of the shell looks like. The palest areas show the outline of the shell. The brown areas are crystals, probably of the mineral calcite, which have grown over the surfaces of the shell, filling in the hollow spaces which are also known as chambers. Ammonites ate small sea creatures. They moved around using a jet propulsion system, which moved the ammonite backwards. The chambers were filled with gas, which helped the ammonite float under the water.|Jurassic (?) / 142 - 200 my|||Ammonite|Animalia & Invertebrata & Mollusca & Cephalopoda & Ammonoidea : : : Cephalopoda : Mollusca|2004-02-|||no locality data|||||||||1
77353|NEWHM : 2004.H103|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Lithostrotion sp., collected from the Carboniferous Limestone of Early (?) Carboniferous age.|This pebble of black limestone contains the fossilised remains (the long thin white markings), of the coral Lithostrotion. Pebbles like these are common on the beaches of north east England. The limestone becomes smoothed, when the sea rolls the pebbles against each other on the beaches.|Carboniferous (Early ?) / 327 - 362 my||Carboniferous Limestone|, lithostrotion sp., Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||no locality data|||||||||1
77361|NEWHM : 2004.H156|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil mammal|Irish Elk|Specimen of a fossil mammal, an Irish Elk jaw bone with teeth, Megaloceros giganteus, collected from unspecified rocks of Quaternary, Middle to Late Pleistocene age.|The Irish Elk became extinct about 10,000 years ago. It is now known to be the largest species of deer ever, standing 2 metres high at the shoulder with an antler span up to 4 metres. It lived throughout Europe, northern Asia and northern Africa as well as Ireland. The 'elk' is importance in scientific discovery, because it was one of the first animals to be described as an extinct species by the French Scientist Georges Cuvier in 1812. A large pair of antlers is displayed in the Hancock Museum high up on the stair wall next to the caf?.|Quaternary & Pleistocene (Middle - Late) / 10,000 - 400,000 years|||Irish Elk, megaloceros & giganteus (blumenbach), Animalia & Chordata & Vertebrata & Mammalia|Animalia & Chordata & Vertebrata & Mammalia : : : :||||no locality data|||||||||1
77364|NEWHM : 2004.H159|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|3|fossil coral||Specimen of a fossil coral, Balanophyllia sp., collected from the Red Crag (?) of Quaternary (?), Early Pleistocene age.|This colonial (a group living together) coral skeleton shows three complete corallites (hard tubes) that provided protection for the soft-bodied coral polyp, which looked like a sea anemone The coral fed by collecting food particles out of sea water in its tentacles. Balanophyllia usually occurs in warm shallow water communities that are dominated by bivalves and gastropods, in 10 to 15m deep water.|Quaternary & Pleistocene (Early ?) / 1.7 - 2.3 my (?)||Red Crag (?)|, balanophyllia sp., Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||no locality data|||||||||1
77366|NEWHM : 2004.H161|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|2|fossil reptile||Specimen of a fossil reptile, Iguanodon sp., collected from the Tardefurcata Zone = Fissicostatus Zone, Lower Greensand Group, Phosphate Beds (?) of Late (?) Cretaceous, Early Aptian - Albian age from Potton, Cambridge, Cambridgeshire (SE England). Two vertebrae with grove for neural cord.|"These vertebrae were part of the backbone of the large dinosaur Iguanodon. Iguanodon (meaning ""iguana tooth"") was so named because its teeth look like large versions of the modern iguana. You can see where the spinal chord fitted into the groove on the vertebra. The vertebra was collected from the famous fossil locality at Potton in Bedfordshire. Iguanodon was the second dinosaur ever to be named."|Cretaceous (Early) & Aptian - Albian (Early) / 107 - 121 my|Tardefurcata Zone = Fissicostatus Zone|Greensand Group & Phosphate Beds (?)|Dinosaur, Iguanodon|Iguanodon : : : Reptilia : Chordata||||UK, England, Cambridgeshire (SE England), Cambridge, Potton|||||||||1
77368|NEWHM : 2004.H164|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod||Specimen of a fossil brachiopod, , Schellwienella crenistria, collected from the Upper Limestone Group of Early Carboniferous, Namurian, Pendleian age from Shaftoe Crags, Northumberland (NE England).|The shells of this brachiopod are gently convex (outward curving). The umbo (pointed end) of one shell was cemented (glued) to the sea floor so that the rounded edge of the shell faced upwards. Schellwienella lived in clear, warm shallow, tropical seas with sandy floors. Fossils are often found in sandstone, like this specimen, as well as limestone. Like all brachiopods it fed on food particles that it filtered out of the water.|Carboniferous (Early) & Namurian & Pendleian / 320 - 327 my||Limestone Group (Upper)|Lamp Shell, schellwienella crenistria (phillips), Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||||UK, England, Northumberland (NE England), Shaftoe Crags|||||||||1
77370|NEWHM : 2004.H166|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Dibunophyllum bipartitum, collected from the Great Limestone of Early Carboniferous, Namurian, Pendleian age from ?, Co Durham (NE England). Polished Slab of Frosterley Marble.|This polished cut section of limestone shows several sections of the solitary (one that doesn't share a skeleton structure with other corals) coral Dibunophyllum that had a curved cone-shaped skeleton. The inside structure of the coral skeleton can be clearly seen with a pattern of the radiating walls (septa) and circular walls (dissepiments). Differences in the patterns of the walls are used to identify different coral species. Like most corals it lived in warm shallow seas near the equator. This piece of limestone is called Frosterley Marble, and is often used as a decorative stone. It can be seen in the huge stone columns in the Chapel of the Nine Alters at Durham Cathedral.|Carboniferous (Early) & Namurian & Pendleian / 326 - 327 my||Great Limestone|, dibunophyllum bipartitum, Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||UK, England, Co. Durham (NE England)|||||||||1
77371|NEWHM : 2004.H167|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil crustacean|shrimp|Specimen of a fossil crustacean (shrimp), Kallidectis richardsoni, collected from unspecified rocks of Carboniferous (?) age.|This specimen shows the three main parts of the shrimp's soft shell that is made out of chitin, a material similar to finger nails. The head with two antennae and other short appendages is on the right, the thorax (upper body) and several pairs of legs in the centre and the abdomen to the left. Such shrimps lived in fresh and salt water and were probably scavengers that fed on organic debris found on lake and sea floors.|Carboniferous (?) / 290 - 362 my|||Shrimp, kallidectis richardsoni, Animalia Invertebrata Arthropoda Crustacea|Animalia & Invertebrata & Arthropoda & Crustacea : : : :||||no locality data|||||||||1
77372|NEWHM : 2004.H168|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil crustacean|shrimp|Specimen of a fossil crustacean (shrimp), Beletelson magister, collected from unspecified rocks of Carboniferous (?) age.|This specimen shows the outline of a shrimp's soft shell, which is made out of chitin, a material similar to finger nails. The head is on the right, the thorax (upper body) with legs in the centre and the abdomen to the left. Such shrimps lived in fresh and salt water and were probably scavengers that fed on organic debris found on lake and sea floors. Chemicals that formed when the shrimp died may have helped form the nodule (lump) in which it is preserved.|Carboniferous (?) / 290 - 362 my|||Shrimp, beletelson magister, Animalia Invertebrata Arthropoda Crustacea|Animalia & Invertebrata & Arthropoda & Crustacea : : : :||||no locality data|||||||||1
77374|NEWHM : 2004.H170|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Dibunophyllum splendens, collected from the Great Scar Limestone Group (?) of Early (?) Carboniferous, Namurian (?) age.|The specimen is a polished section through the tube-shaped skeleton of the solitary coral Dibunophyllum (one that doesn't share a skeleton structure with other corals) that had a curved cone-shaped skeleton. The structure of the coral skeleton is easy to see with a pattern of long and short septa (walls) around the margin. Differences in the number and patterns of the septa are used to identify different coral species. Like most corals it lived in warm shallow seas near the equator.|Carboniferous / 315 - 342 my||Great Scar Limestone Group (?)|, dibunophyllum splendens, Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||no locality data|||||||||1
77375|NEWHM : 2004.H171|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|blastoid||Specimen of a fossil blastoid, Orbitremites norwoodi, collected from unspecified rocks of Early (?) Carboniferous, Mississippian (?) age from Indiana, USA. Collected by David M. Lumsden.|Blastoids are an extinct group of echinoderms (a group that includes star fish and sea urchins). The bud-shaped calyx (cup) containing the animal's organs is usually all that is found in the fossil record. It was attached to the sea floor, either directly or by a stalk, and had a crown of delicate arms that it used to collect food particles from the sea water. The petal-shaped (abulacral) areas contained a groove that passed the food to the mouth in the centre. Blastoids are most commonly found in shallow water reef communities.|Carboniferous (Early ?) & Mississippian (?) / 315 - 362 my (?)|||, orbitremites norwoodi, Blastoidea|Blastoidea : : : : Echinodermata||Lumsden, David M.||North America, USA, Indiana|||||||||1
77377|NEWHM : 2004.H173|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil echinoid||Specimen of a fossil asteroid (starfish), Neopalaeaster sp., collected from the Scremerston Coal Group of Early Carboniferous, Dinantian, Visean, Asbian age from Plashetts Quarry, Kielder, Northumberland (NE England).|The bodies of starfish are flexible and their skeletons consists of many small plates held together by soft tissues. Since soft tissue (flesh) usually rots after death, starfish are not often preserved as fossils. This specimen shows a small starfish preserved on sandstone. Its life-style was probably similar to living starfish that are found in shallow coastal waters. They are predators that feed on other animals such as corals and bivalves.|Carboniferous (Early) & Dinantian & Visean & Asbian / 330 - 332 my||Scremerston Coal Group|starfish, neopalaeaster sp., Asteroidea|Asteroidea : : : : Echinodermata||||UK, England, Northumberland (NE England), Kielder|Plashetts Quarry||||||||1
77378|NEWHM : 2004.H174|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Cyathophyllum sp., collected from the Carboniferous Limestone (?) of Early (?) Carboniferous, Dinantian (?), Visean (?) age from Northumberland (NE England).|Cyathophyllum is a solitary coral (one that doesn't share a skeleton structure with other corals) that has a cylinder-shaped outer skeleton. This fossil shows sections of many solitary corals that lived close together. The internal structure of the coral skeleton is quite clear. Differences in the patterns of the radiating walls (septa) and circular walls (dissepiments) are used to identify different coral species. Like most corals Cyathophyllum lived on the floor of warm shallow seas near the equator.|Carboniferous (Early ?) & Dinantian (?) & Visean (?) / 327 - 342 my||Carboniferous Limestone (?)|, cyathophyllum sp., Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||UK, England, Northumberland (NE England)|||||||||1
77379|NEWHM : 2004.H175|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod|Lamp Shell|Specimen of a fossil brachiopod, (Lamp Shell), Leptagonia sp., collected from the Carboniferous Limestone of Carboniferous age. Assemblage forming most of rock.|One shell of this brachiopod|Carboniferous / 315 - 342 my||Carboniferous Limestone|Lamp Shell, leptagonia sp., Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||||no locality data|||||||||1
77383|NEWHM : 2004.H184|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Pygopterus sp., collected from the Marl Slate of Late Permian, Zechstein, EZ1 age from Thrislington Quarry, Mainsforth, Co Durham (NE England). Collected by George Fenwick. Mandibles with teeth.|This fossil is of a jaw bone with teeth, from the a fish called Pygopterus. This fish was quite large, and hunted smaller fish like Palaeoniscum that lived in shoals, a bit like the modern herring. We know that Pygopterus ate Palaeoniscum, because there are fossils of Pygopterus with the remains of Palaeoniscum in the stomach.|Permian (Late) & Zechstein (Durham Province) & EZ1 / 248 - 256 my||Marl Slate|pygopterus & sp., Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Fenwick, George||UK, England, Co. Durham (NE England), Ferryhill, Thrislington Gap|||||||||1
77391|NEWHM : 2004.H193|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, a Chain Coral, Halysites sp., collected from the Much Wenlock Limestone Formation of Early Silurian, Wenlock, Homerian age from Wren's Nest, Dudley, West Midlands (Midland England).|Corals are very common in the Wenlock Limestone and locally form small 'patch' reefs. The common name for this example is 'Chain Coral' as the corallites (each individual section of coral) are joined end to end and look like the links of a chain.|Silurian & Wenlock & Homerian / 423 - 428 my||Much Wenlock Limestone Formation|Chain Coral, halysites sp., Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||UK, England, West Midlands (Midland England), Dudley, Wren's Nest|||||||||1
77397|NEWHM : 2004.H201|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil ammonite|Ammonite|Specimen of a fossil ammonite, collected from unspecified rocks of Jurassic age.|We don't know where this large ammonite came from. Ammonites this size and larger are found in the Purbeck area of Dorset, on the South coast of England, where big ammonites are often used as garden ornaments. The ammonites found on the North Yorkshire coast are usually much smaller than this one. The closest living relative of the ammonite is the pearly nautilus, that lives in the Pacific Ocean.|Jurassic / 142 - 200 my|||Ammonite|Animalia & Invertebrata & Mollusca & Cephalopoda & Ammonoidea : : : Cephalopoda : Mollusca|20/01/2004|||no locality data|||||||||1
77398|NEWHM : 2004.H205|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|3|fossil fish|scales|Specimen of a fossil fish (scale), Rhizodus hibberti, collected from the Strathclyde Group, Calciferous Sandstone Series of Early Carboniferous, Dinantian, Visean, Asbian age from Pittenweem (west of), Fife, Scotland. Collected by James Walter Kirkby. Three 30 - 40mm diameter fish scales on two pieces of rock on a card mount.||Carboniferous (Early) & Dinantian & Visean & Asbian / ca 330 - 332Ma||Strathclyde Group & Calciferous Sandstone Series|rhizodus & hibberti (agassiz), Sarcopterygii & Crossoptergyii (After Romer)|Sarcopterygii & Crossoptergyii (After Romer) : : : : Chordata||Kirkby, James Walter||UK, Scotland, Fife (Scotland), Pittenweem (west of)|||||||||1
77399|NEWHM : 2004.H206|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|5|fossil fish|coprolite|Specimen of a fossil dropping (coprolite), Rhizodus hibberti, collected from the Strathclyde Group, Calciferous Sandstone Series of Early Carboniferous, Dinantian, Visean, Asbian age from Crail, Fife, Scotland. Collected by James Walter Kirkby. Five oval coprolites up to 60 x 20 mm with original card mount.|These fish droppings called coprolites are from a primitive bony fish with lobe-shaped fins similar to a Coelacanth. Rhizodus grew to a length of 6 or 7 metres and had two large fang-like teeth up to 22cm in length at the front of its the jaw. It lived in freshwater rivers and lakes and was a predator that fed on smaller fish and amphibians. The coprolites were probably preserved in the fish's intestine and found with the fossil fish.|Carboniferous (Early) & Dinantian & Visean & Asbian / 330 - 332 my (c)||Strathclyde Group & Calciferous Sandstone Series|, Sarcopterygii & Crossoptergyii (After Romer)|Sarcopterygii & Crossoptergyii (After Romer) : : : : Chordata||Kirkby, James Walter||UK, Scotland, Fife (Scotland), Crail|||||||||1
77540|NEWHM : 2004.H412|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, unidentified fish, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :|2002|Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||28.2|19.5|1.2||||1
77546|NEWHM : 2004.H418|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Dipterus valenciennesi, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949 Sue Turner notes 'jaw about /? Miles number/ needs conservation'.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|dipterus & valencienessi, Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||9.9|8.9|0.9||||1
77571|NEWHM : 2004.H443|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Dipterus, with good fins. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Dipterus, Dipterus|Dipterus : Dipteridae : Dipnoi : Osteichthyes : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||28.8|18.5|1.9||||1
77572|NEWHM : 2004.H444|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a blue fossil fish, Dipterus with a ?nibbled anus - new feature?. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Dipterus, Dipterus|Dipterus : Dipteridae : Dipnoi : Osteichthyes : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||31.1|26.9|1.8||||1
77588|NEWHM : 2004.H460|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Dipterus, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Dipterus, Dipterus|Dipterus : Dipteridae : Dipnoi : Osteichthyes : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||27.5|32.2|1.8||||1
77600|NEWHM : 2004.H472|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Good specimen of a fossil fish, Dipterus, (with skull bones; tail missing). Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Dipterus, Dipterus|Dipterus : Dipteridae : Dipnoi : Osteichthyes : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||20.8|20.1|2.5||||1
77605|NEWHM : 2004.H477|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Dipterus, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Dipterus, Dipterus|Dipterus : Dipteridae : Dipnoi : Osteichthyes : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||19|8.5|1.8||||2
77607|NEWHM : 2004.H479|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of an unidentified fossil fish, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :|2002|Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||30.5|22.1|2.8||||1
77740|NEWHM : 2004.H612|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Glyptolepis?, showing a ventral view of the head with gulars, operculum? on left, jaws, teeth and one ts labyrinthine (CHECK Schultze 1969). Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|glyptolepis & sp. (?), Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||27.7|14|1.8||||3
77741|NEWHM : 2004.H613|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Good specimen of a fossil fish, Glyptolepis; one with Westoll Lines on skull bone and sensory holes. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|glyptolepis & sp., Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||38.7|17.8|1.8||||1
77837|NEWHM : 2004.H709|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus, with its 'nose' cut off. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & sp., Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77838|NEWHM : 2004.H710|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Mesacanthus?, that is probably scaumanellised. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|mesacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77839|NEWHM : 2004.H711|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Large specimen of a fossil fish, Palaeospondylus gunni, that needs preparation. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & gunni & traquair, Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77840|NEWHM : 2004.H712|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus gunni, large with tail cut off. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & gunni & traquair, Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77841|NEWHM : 2004.H713|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of two fossil fish, Diplacanthus?; one good with spines, the other a ghost. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|diplacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77842|NEWHM : 2004.H714|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus , collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & sp., Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77843|NEWHM : 2004.H715|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & sp., Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77844|NEWHM : 2004.H716|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a scaumanellised fossil fish, Mesacanthus, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Mesacanthus, Mesacanthus|Mesacanthus : : : Acanthodii : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
